reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3a080229-46a5-4e5d-9d61-4ff281406d2e,Abhishek Parekar,https://play-lh.googleusercontent.com/a/ACg8ocJLNLuItrVb4qfx1QCw3I8cvb7XeyIEXBwfOVUw7WfTsBVahHID=mo,"The app was working satisfactorily before ,but now after latest update 1.0.44. It's WORST. The app takes all my login credentials then states authentication failed despite login in correctly. 2nd time it takes details & app closes or crashes abruptly, despite trying several times. Then I tried reinstalling app but the same status. It seems bad optimization of the app.",1,9,1.0.44,2025-07-31 17:11:20,,,1.0.44
da981a53-6146-41ec-a29a-44da8985fc7d,NIKHIL DOMBALE,https://play-lh.googleusercontent.com/a/ACg8ocJHG_KLUy48Fpp6EPrL5-90CaTZsTTlGyZFOQwsFFbW9iWFXw=mo,"No reason stated, nothing, even my phone is rlly good and still the app crashes before even opening . Technically the app doesn't work even a bit and it's one of the worst app experience I've ever faced. Tried contacting the toll free number, or requesting a call back and both of it didn't work",1,12,1.0.44,2025-07-31 19:16:21,,,1.0.44
5abe642e-f161-4f0e-a178-c1ba9bb015e4,Aditya,https://play-lh.googleusercontent.com/a-/ALV-UjW2z5QGI93EVQkjr4cKcD_iEslUKDnbThBW2mlsItlMtpRhVbmf,"This is the worst mobile banking app I have ever used. Extremely disappointing experience I can’t even log in despite multiple attempts. If the basic function of logging in doesn’t work, what’s the point of the app? Very poor development and user experience. Needs urgent fixes, otherwise it’s useless for customers.",1,0,1.0.47,2025-09-10 16:57:58,,,1.0.47
e2331ce7-bec1-4412-8d4c-98712be665a0,Ruth Raju,https://play-lh.googleusercontent.com/a-/ALV-UjW5a65GNrXtIifSkCES7djGCNsIshxhZnOQ8KHB5h0WteUrt1lK9A,"the worst app ever. I've never been able to login to this app in one attempt. now that I'm trying to register in another phone, it's not happening. UPI doesn't work. Unable to add a beneficiary. So many flaws. Do you even care about fixing these issues?",1,23,1.0.45,2025-08-08 15:33:43,,,1.0.45
433327da-f6b8-4200-8624-b5c35a093709,Pranay Kinjawadekar,https://play-lh.googleusercontent.com/a-/ALV-UjU4gzrYixizH-Vew1INRJfE3uZen2EcwrxiA9djd_0Fc5VIFj9-,"Critical failure in a basic function of the app. The send money function is not working as expected. After clicking the confirm button, a cancel button appears and no transaction occurs. Tried multiple times, tried updated version.",1,6,1.0.45,2025-08-02 07:30:20,,,1.0.45
afd12fe1-e0b5-4c6b-886f-c399046c0652,SWAPNIL TAMBE,https://play-lh.googleusercontent.com/a-/ALV-UjW6J0kdaRRw7jtNp8fv99juj8TrsDF8pB2XwLpCL3gVt032joLMwA,"After update my app stops working, everytime i try to log in with my mpin, app closes by itself, i write an email about this problem but it's more then 12 hour, i didn't get reply, and i didn't get any satisfactory answer's from bank customer care.",1,3,1.0.44,2025-08-01 16:55:34,,,1.0.44
d91653e5-ac2d-47a7-8976-2d65c2bd7329,Ranjana Parab,https://play-lh.googleusercontent.com/a-/ALV-UjUw9o0mSgT9mgLu_YA8YdHLiQyYYhJUUQbrdttKon7gMz8TB7IV,"worst app ever, the UPI doesn't work like literally it shows a network issue, whereas if I were to use phonepe such issue has never occurred and even after connecting to wifi and changing my network several times the same issue occurs.",1,1,1.0.45,2025-08-19 12:04:27,,,1.0.45
8b1c0ee8-d1cc-49c2-8f39-92e9861148b7,Jayant Sadegaonkar,https://play-lh.googleusercontent.com/a/ACg8ocKJ_Edku7KwNU1vOmnWNoLl4KOAzmbBBBaaZz7Tm1eypB5Baw=mo,"Always problem on operation. Iam having cc against DEPOSIT at bhugaon branch, trying to transfer amount from Cc against DEPOSIT to my saving account, the transaction is getting failures since last 5 days. Similar problem occurred last time inspite of severally installed the new version and reregistered again and again. will the bank authorities provide attention to the problem of this app and resolve issues permanantly.",1,1,1.0.45,2025-08-21 11:03:42,,,1.0.45
97795dc2-b2c4-449f-9f51-bdad8da04d41,Sarita kulkarni,https://play-lh.googleusercontent.com/a/ACg8ocLZE0-wRTXEe278-va4KH4GcKd3eHG7QBRzWPVJk6ltQTN-Wg=mo,"worst, I have been trying to register by aadhaar auth, since 30 days. Each time it shows ""try after some time"". update: I mailed them all my errors, long ago, one thing the bank is consistent about is NO CARE, NO REPLY. update: Now they have remove aadhar authentication, what a joke",1,4,1.0.45,2025-08-02 14:28:46,"Dear Customer,We regret the inconvenience caused,if you have any issues in using the application, We kindly request you to contact us on 1800-233-4526/write to us on digitalsupport@mahabank.co.in./mahaconnect@mahabank.co.in ,Kindly update to the latest version for better user experience.

",2025-06-21 13:03:05,1.0.45
cd1ccc58-8d8d-4f30-9a1d-add9a3459aa9,Rohan Khadke,https://play-lh.googleusercontent.com/a-/ALV-UjVKDq7xwkmSEH-qmgLLceDHQI7tgIvd-f8GXlX-svRm9y-LX5LjzA,"pathetic bank application, it simply does not allow to login. How are we expected to reset the password? this is a very basic feature any college going application would have? when we go to mahaconnect then it says the user cannot reset the password?",1,2,1.0.45,2025-08-14 21:28:14,,,1.0.45
e69d3d5a-1a6d-4d84-acf0-3d2a19761647,Kartik Pandey,https://play-lh.googleusercontent.com/a-/ALV-UjV2u-ORZ286zaktUgGRpqawn8vgbu5Ubz7bm8zGKBPBsJkq4j0G,worst app ever i can't send money to anyone and if i try using upi it shows network connection error every single time. i used other apps like gpay and phonepay to use upi but it shows failure every single time when doing transaction 😡😡,1,1,1.0.45,2025-08-20 07:08:02,,,1.0.45
ab644036-a9bb-4a86-ac08-29e68af2f491,S. S. Favade,https://play-lh.googleusercontent.com/a/ACg8ocJHDxWR1ggTXavKfQOMk70-ZvtePql8c2BXrCvspT2vjFhcvxg6=mo,Very very bogus app. Not eligible for one star also. Always asking for registration. Always says invalid credential and authentication failed. All views are bad. Why don't you develop it again ? Please do correction as soon as possible.,1,0,1.0.45,2025-08-17 11:18:01,,,1.0.45
62ffe8bc-b21f-460d-a9da-33ad3ebec519,Rupali Magare,https://play-lh.googleusercontent.com/a-/ALV-UjWRk0B8dwh97P3oDz3UABHJei9qz9ntf_IjYrKjRT3tV9k2lJE,"Currently installed the new app after uninstalling the old one , but still have a issue that is after entering the mpin the app closes automatically. And shows a notification that this app has a bug . Need the developer to fix this this issue at the earliest.",1,0,1.0.44,2025-08-01 10:52:07,,,1.0.44
f234f562-8ec0-4594-be26-829245dd7d5f,Vikram Satale,https://play-lh.googleusercontent.com/a/ACg8ocJBOt9xn9grLUVGR6S7ldHCr2BbOUAcHtXEnQoZhIishc47dg=mo,"Not able to login even after reinstalling the app. It always says ""There is some difficulty in processing your request. Please try after some time.""",1,0,1.0.47,2025-09-09 10:09:55,,,1.0.47
0bee515f-a208-46ed-b784-9d294c9fc299,Dhara Shah,https://play-lh.googleusercontent.com/a-/ALV-UjU6-sh5k_zUXiUOSOcVU8TC9XlB9MtNJkpl0VvALh5KldG9TRYS,"aftr the last update its showing invalid tpin, inspite of putting the correct one. i called customer care but they told they cannot help. also why location is to be enabled. before it was not there",1,0,1.0.47,2025-09-10 20:23:13,,,1.0.47
c9e59d5a-3ff3-40a4-af46-18fe5134591c,Jaydev Trivedi,https://play-lh.googleusercontent.com/a-/ALV-UjXEOd94RYT5RgsfLX4UWetFSRufxsQeMgMaAk-58664xGv66DxL,The App is not working since last one week. It is getting crashed everytime I try to login. I even tried to reinstall but it failed again. Need to fix this urgently.,1,0,1.0.44,2025-08-01 07:49:56,,,1.0.44
7810296e-30f4-4472-b890-9668d36c34af,Saurabh K,https://play-lh.googleusercontent.com/a/ACg8ocJgH7wbLNUwMGrIDQQKexM4gwBrENaJBCAczJcxmDadX8SvKw=mo,"What a noob developer. . . Worst app. . . . this app wants other network, sim and wifi to turn off to verify number/account. . . . And even after verification, it can't open. Every time after login it suddenly closed.",1,0,1.0.44,2025-07-31 23:09:26,,,1.0.44
bc53d1a9-c921-4d9a-bf47-8ba412fd32e8,Ashok Pandya,https://play-lh.googleusercontent.com/a/ACg8ocLfVRmfFYJZt-78Bh5NV95UoyBFEmenlALYA33SwbghSQ8_CA=mo,I am facing the login issues. kindly provide with the solution. I am already done registration twice. Pop-up wil comes while login- 'something went wrong with mahamobile app plus.,1,0,1.0.44,2025-07-31 13:40:21,,,1.0.44
7e22f873-2939-4fd3-86b3-70af004f8a7e,Sunita Sood,https://play-lh.googleusercontent.com/a/ACg8ocID6in7sJ_3FM7SS5Tm1EaKTfXc1NV30WaQ74KUd8MgQLenGQ=mo,"The app is not working after last update. Right after entering login details, it loads for a moment and crashes.",1,1,1.0.44,2025-08-01 07:04:22,,,1.0.44
0b21bb3d-6c73-4998-873a-bda2fb8ad2f7,Arpita Lokhande,https://play-lh.googleusercontent.com/a-/ALV-UjXHOW_oNzD7kWuWFLp7l-iv86meR6aNcfrjqBmQkfo6d5090kqcTw,"I have never used such a worst interface of any Bank!!! Like seriously, No Mobile Authentication is working via aadhar. Unable to change password for networking because of failure in Aadhar??? Not able to login through my debit card? and also not able to get token from Bank Of Maharashtra Branch rude staffs because they don't understand the process.????? I'm just gonna quit this bank pretty soon.",1,1,1.0.45,2025-08-01 18:12:53,,,1.0.45
fdc1bd7d-4370-4f4d-89c6-efce82a9bdc7,MANOJ SOLANKE,https://play-lh.googleusercontent.com/a/ACg8ocJpGfuDachjZSt0qR0l_VaI0aO0kvuIXlmChuX8mhmNv7w3n9gh=mo,one of the worst bank ... i had open saving account at aundha nagnath branch a month ago in this bank bt still im not able to transfer money in this account saying transaction denied by bank ... im reached out at the branch and ask for my issue not a single staff able to resolve my issue.....,1,1,1.0.47,2025-09-04 17:57:25,,,1.0.47
ec6fd0d8-b988-46c7-83f1-4eae2fcbeed4,Dr Aniruddha,https://play-lh.googleusercontent.com/a-/ALV-UjWcUusWWuXK1RzkUek0sr-ugXjQ1I9DWmMp9XOcermIq9I1zf4q,Unable to register with atm card in new app.every time visit to branch is it possible?. without prior notice abruptly old app stopped.government bank means no service.previous app was good to operate.card verification failed msg display every time.,1,0,1.0.45,2025-08-03 16:12:34,,,1.0.45
900b8d0c-33bf-446a-82b2-2e6eedc3bbb2,Sunil Deshmane,https://play-lh.googleusercontent.com/a/ACg8ocJsr4bggy_Ll2X1AtY3-KpWdg9WwKJKNdxySasCYxiDEtUkXA=mo,worst experience with this app. it crashes everytime when I try to login. if Maha bank takes charges on every service then why can't they good working app ? where is all the money going ? how can we operate if app crashes everytime? admin - look into this,1,1,1.0.44,2025-08-01 14:39:13,,,1.0.44
d985815e-83d1-47a0-9595-9fe5d7d388ff,Rafiya Shaikh,https://play-lh.googleusercontent.com/a-/ALV-UjWnCt3NpT48C2fEagDbSR_dJkpMPGRX9Y0rCCj5zus5jcR72tXzKQ,pathetic app. looks like some college student has designed it. not able to send money from past 1 month. after entering tpin and confirm the screen just disappear. pathetic service by bank,1,1,1.0.45,2025-08-11 21:19:28,,,1.0.45
c01400b0-9646-42a3-8086-fefea6185f21,sudeep mote,https://play-lh.googleusercontent.com/a-/ALV-UjU43cYoi05SDKQfx7jHW09sYcpQX3Bw4CavV_YapuQnhKwAV62U,"After today's update, the app is automatically getting closed when trying to login. Very disappointed. do the needful ASAP.",2,0,1.0.44,2025-07-31 14:56:50,,,1.0.44
8c32cb39-588b-4677-8f1e-f28943e5ce3a,Rishikesh Lokare,https://play-lh.googleusercontent.com/a-/ALV-UjU-ZlagTZBym8BQxNg8jomAy9uVcMVgkXAis3xwn7Qg8k0KQ1ZLqg,"The app won't start because 'Pushbullet' is installed. push bullet is a messaging app, please fix this, every time one or the other app causes it to not work, push bullet can't even do anything here edit: my review has all the information, I'm not calling or emailing anyone, this is me telling you the issue, I don't think there is a need to convey the same issue twice",1,63,1.0.40,2025-06-26 16:20:34,"Dear Customer, we regret the inconvenience caused,if you have any issues in using the
application, We kindly request you to contact us on 1800-233-4526/Write to us on digitalsupport@mahabank.co.in/Mahaconnect@mahabank.co.in .Kindly update to the latest version for better user Experience.
",2025-06-26 15:57:01,1.0.40
729e217c-774f-46c9-937e-a995fb6314b0,Dr Abhinav Tiwary,https://play-lh.googleusercontent.com/a-/ALV-UjUS7v-B2Nya0RnYhRXOlenD6zKrRh7yaQw_abqxATvg8rC3I3g,"Plain bad app. Login fails, navigation is non-intuitive, and worst of all asks to reset pin often which has been proven to be dangerous and bad for security reasons. Also the bank is horrible in that it said no fees for IMPS transfer while it deducted some. I needed maximum amount and ended up getting negative balance for a day, it was reported and I lost 30 points in CIBIL credit score!! 💢 😡",1,64,1.0.40,2025-07-02 09:47:23,"Dear Customer, we regret the inconvenience caused, if you have any issues in using the application, We kindly request you to contact us on 1800-233-4526/Write to us on digitalsupport@mahabank.co.in/Mahaconnect@mahabank.co.in .Kindly update to the latest version for better user Experience.",2025-07-02 13:02:53,1.0.40
66faca98-c7ea-43c2-bcdf-9ceed195a26f,Akshi Kamde,https://play-lh.googleusercontent.com/a-/ALV-UjWfCJ0HJ2a6rD_LqTawSbMhjmmCnx9GjlTETDF02pPPzoWJjV5I,"I am unable to even register. pls fix it. Even in such a digital age where there is 5G, such slow buggy apps still exist. it literally wasted half hour just trying to register and after every step I get an error occurred pls try again later. The worst online banking experience here !",1,4,1.0.40,2025-07-22 22:20:41,,,1.0.40
0822a073-c107-44f2-98ba-eb962c9a4576,Nirmohee Nirmohee,https://play-lh.googleusercontent.com/a/ACg8ocJQwiOwzLFQc-W8EvktkgF9xYqWJexCGLJNsWeO2ug469Rj6A=mo,"even after giving all the permissions, app says permissions not given and I cannot do registration of my account. hnce it has become of no use for me. how to fix this issue?",1,0,1.0.47,2025-09-10 10:20:57,,,1.0.47
4a56d55c-fafc-4bbe-a8d4-ba412483fab3,Sanjay Thorat,https://play-lh.googleusercontent.com/a-/ALV-UjW3B6dEdUekTCuzSC_cMMlKUDIvAhiqWMKeN4dPqTMoVcU3vDHBcw,"One of the worst banking apps. After an update, it reset the app permissions and saved the username and password. You need to register fresh. Once you start the registration and get the password then you are gone for a long time as you have to waste so much of time to reset that password and follow pathetic procedure.",1,7,1.0.40,2025-06-13 10:00:20,"Dear Customer, We regret the inconvenience caused, if you have any issues in using the application, We kindly request you to contact us on 1800-233-4526/write to us digitalsupport@mahabank.co.in./mahaconnect@mahabank.co.in. Kindly update to the latest version for better user experience.",2025-06-21 13:21:38,1.0.40
4b419dbb-952e-4d42-8c51-46e9c2d6e687,Biddyut Mondal,https://play-lh.googleusercontent.com/a-/ALV-UjVEnALsSt3vXgZBo132-IuJDw1KsbHPGyCOblWa7iCAXGOHsveP,Worst Banking App. I tried to register with this app but it is unfortunate I could not do the same. Everytime app gives the message that your mobile operator is not available to send SMS. This is not true. Even after getting through this the app stucked at the authentication and flash the message that you try after some time due to some difficulty. Everything is alright from my side but it is app which is not made friendly to the customers. Improve the services. Harrasment. Thanks.,1,4,1.0.40,2025-07-24 14:36:34,,,1.0.40
5eb0d167-d258-4b4d-9b00-be2be0e515fe,Shubham Patel,https://play-lh.googleusercontent.com/a-/ALV-UjXYnjtwgOl381Y1yMex7zAbIYjGjkO0xQ3FxitX6SgDXtjVItB_7g,"The app developer is very bad, I don't know how it is designed, whenever you switch from your secondary sim slot, it again comes up with the verification process, please fix it, it takes a long time for me to fix it Because if we change the SIM due to network issues at the time of need then it causes a lot of trouble",1,44,1.0.40,2025-07-27 22:28:59,,,1.0.40
9ceb39fd-b629-4a2b-9e01-84a5ae8cd884,Kishor Bhalerao,https://play-lh.googleusercontent.com/a/ACg8ocLnrsh5YT6vbs4q3zjG-mzl8zjdO6qRnfixvoQVptj7K08W9OI=mo,"I am ex-staff of the bank but last 11 days I can't open the app. i write several mail ,visit branch but nobody response the mail . several times I installed & uninstall the app as per their suggestions but no use. when second time when I open the app error reflects. No body gives solution on this problem.",2,6,1.0.40,2025-06-24 14:53:51,"Dear Customer, we regret the inconvenience caused, if you have any issues in using the application, We kindly request you to contact us on 1800-233-4526/Write to us on digitalsupport@mahabank.co.in/Mahaconnect@mahabank.co.in .Kindly update to the latest version for better user Experience.
",2025-06-24 16:04:59,1.0.40
97bfddb8-ede4-43ce-964b-0a0b0249f8c4,Jyoti Panbude,https://play-lh.googleusercontent.com/a-/ALV-UjUXQzi6J0KI23eMsJOE3vAp-DSV7g7UBcxuh_HfENSV3w91bU0,App not working properly. Closes automatically after login. Always having some problem in transaction,1,0,1.0.44,2025-08-01 18:22:39,,,1.0.44
b75a99dc-754f-4c83-8203-95d671ef2f09,Chandrakant Sadkar,https://play-lh.googleusercontent.com/a-/ALV-UjUj3bNPYyeATTqQurxl_lDJO-PglOtDFioRaWoTdZ7qTOAuyKo,comp 2: Finally i can access the app after multiple approaches to the branch but still not able to do transaction. contacted them to resolve the issue but the staff member is not providing proper technical support. comp 1: not able to do fund transfer and to select account number 'From and TO'. dumbo app. BOM needs to invest in good app developer and even take lessons from other banks.,1,1,1.0.40,2025-07-10 09:17:02,"Dear Customer,We regret the inconvenience caused,if you have any issues in using the application, We kindly request you to contact us on 1800-233-4526/write to us on digitalsupport@mahabank.co.in./mahaconnect@mahabank.co.in. Kindly update to the latest version for better user experience.",2025-06-21 13:59:49,1.0.40
d60d1a49-75c4-402e-bf80-02052a9b2b76,Suresh Isave,https://play-lh.googleusercontent.com/a-/ALV-UjXC-jG5YVho4mBsKF39KVtecnJMTAIlTrsanqxZLoaHMySpFt9RlQ,"Don't rely on the app. There is no assurance that the app will work and your work will be completed. Not work properly. correct mpin, tpin shows incorrect, payees details not found, log outs during the transactions, payee is not added etc. many errors occur during the use.",1,5,1.0.39,2025-06-04 16:11:48,"Dear Customer,we regret the inconvenience caused,if you have any issues in using the application, We kindly request you to contact us on 1800-233-4526/write to us on digitalsupport@mahabank.co.in./mahaconnect@mahabank.co.in. Kindly update to the latest version for better user experience.",2025-06-21 13:09:01,1.0.39
f3e93aa3-b48c-4c84-9193-1f8146be51e9,Suraj Kanase,https://play-lh.googleusercontent.com/a-/ALV-UjXQ134vxHrxJyiKPbminb0Vbt4J9G2bZ9v9ds5FmjbaSsB9DsFZ,After registration also this app requires phone call permission. they can read your msg and call history. not better for privacy don't use this app.,1,2,1.0.44,2025-08-01 12:01:00,"Sorry for the inconvenience caused, we will take your valuable feedback as a suggestion to improve further.Kindly share your concern with screenshot to ""Digitalsupport@mahabank.co.in""",2025-06-21 15:54:32,1.0.44
248c6dd5-ecc2-4e94-8c81-1a8960f59379,amar chaudhary,https://play-lh.googleusercontent.com/a/ACg8ocJOaCA6r_D5sHuGj_WgnO44Hd8S3KPWMzVPgwSqTML0AK4DYg=mo,not able to login again worst app experience. try to improve it so that a/c holders can easily get log in and avail the services.,1,0,1.0.47,2025-09-05 13:03:39,,,1.0.47
321f3bb4-f8db-43a1-b4f6-e45cc48addc0,Ajeet Choudhary,https://play-lh.googleusercontent.com/a-/ALV-UjWR_q3AiSRE-zxECjt9Dpfhf6u3B1MTig5xZcoel_gC6QLYG3v8ZA,"They release update without basic testing, after latest update mini statement not working.. Getting message mobile no could not be found on each page. How could they miss error message coming on each page. Update They replied to my comment after 2 year.. Super fast😂",1,7,1.0.40,2025-07-02 18:23:21,"Dear Customer, we regret the inconvenience caused, if you have any issues in using the application, We kindly request you to contact us on 1800-233-4526/Write to us on digitalsupport@mahabank.co.in/Mahaconnect@mahabank.co.in .Kindly update to the latest version for better user Experience.",2025-07-02 17:58:02,1.0.40
670ecb6f-b393-42dc-a0ed-592cb364f060,Tejshri Rajput,https://play-lh.googleusercontent.com/a/ACg8ocKRxXUh-KOOb178finFrTf89YQhjhveswgtFd30BSR0kId7sPU=mo,worst experience with this application..its not even opening. not able to pay EMI's. bank is also not responding. bank of maharashtra's services are very worst,1,0,1.0.44,2025-07-31 18:34:00,,,1.0.44
c4f27470-599b-40df-893a-4a043e291f37,Mohan Sandis,https://play-lh.googleusercontent.com/a/ACg8ocKcER0gQ_UN66yxqc9L4OPRbZfs2nhQg-IUTDXEfo8AbPQeGg=mo,"Very bad Application, Not working properly, payment part is very weak , I can't transfer amt, zero point.",1,0,1.0.45,2025-08-11 18:45:34,,,1.0.45
0861e1b2-e2a7-45bc-bd22-db5f8000b160,Dr. vijay sonje,https://play-lh.googleusercontent.com/a/ACg8ocJwQGt6JdlECaD6FAeVjUZ4EP2f0KeGWNS4DK389mlXiYECYRDc=mo,"Always problem to open It's Very Boaring Bank, Not Work Properly at all places either online or offline ist so careless.. and in to the loan account there is very slow process to display the all details on dashboard। almost 10 to 20 minut sone time display is blank till to exit from app... from wating ।ore than half an hour or more long time",1,2,1.0.40,2025-07-22 14:21:12,,,1.0.40
cb9306c1-320f-4182-9732-2f45c440699e,ADITYA GADRE,https://play-lh.googleusercontent.com/a-/ALV-UjX49baD46auhHSXaiyYY5-5Qj8Vj8AVOxtyVyAqh057CRfbuvg7,This bank itself is worst. Still not providing KYC online. App is bad than worst. It updates again & again & still need to fill all the info all over again.,1,0,1.0.47,2025-09-15 18:33:39,,,1.0.47
f0e252df-6b0a-4055-9707-84ee241aae1d,Mihir Desai,https://play-lh.googleusercontent.com/a-/ALV-UjVgoJceDgmqS8371J3hjz5Ipvn58jKpRJ3G7ask8B6L2OWfDerh,"When i try to login, there is a success message after which the app crashes. provide a fix asap.",1,0,1.0.44,2025-08-02 11:00:06,,,1.0.44
61b9f791-58f1-46c2-b9c7-52e8c661711a,PRAKASH MEHTA,https://play-lh.googleusercontent.com/a-/ALV-UjW7KPOt8FBf6Vjk8JGx_KhH7FyEsHF24RcPK9Llw7ACBAG10ouD,"WHY I CAN NOT REGISTER IN MAHAMOBILE + APP DESPITE AN ACCOUNT HOLDER. On Registration message comes "" Authentication is Failed; Please kindly try again after some time "" App downloaded version is latest, No Cache in App, There is no Internet problem, There is sufficient cash balance for SMS charges apart from free 100 SMS daily, App shows success after sending SMS, BUT ONLY AUTHENTICATION IS FAILED; WHY ??????????? I DOUBT THAT OUR SITABULDI,NAGPUR BR IS NOT SERIOUS IN SOLVING THE PROBLEM;",1,3,1.0.40,2025-07-26 18:16:20,"Dear Customer,We regret the inconvenience caused,if you have any issues in using the application, We kindly request you to contact us on 1800-233-4526/write to us on digitalsupport@mahabank.co.in./mahaconnect@mahabank.co.in. Kindly update to the latest version for better user experience.",2025-06-21 15:17:45,1.0.40
0d680f09-90a8-45b3-8a47-b93f5cf95dc6,Pratik More,https://play-lh.googleusercontent.com/a-/ALV-UjW1QQX1KKA6j2FmhiPXDwVsvk7SbR6MgzKHBo5k9igFAw8ZqdjKow,"Simply logsout for no reason and asks to register again !!! During registration Adhaar verification doesn't work, Card verification doesn't work so only option left is go to branch and take token by waiting in line. Utterly frustrating",1,0,1.0.40,2025-07-28 11:20:41,,,1.0.40
70811301-8ecb-41bd-bbda-25d6818cb5d4,Narsimha Chary M,https://play-lh.googleusercontent.com/a-/ALV-UjWGVGRABVpl2HFFC-3N6L67AyexJyvUYQW0TWpLx9HqD9kcAgs,"Sir, email update , mobile number update features are not available. ekyc update is non functioning! kindly look in to it. thank you",1,0,1.0.47,2025-09-10 22:41:00,,,1.0.47
33c04c48-08b9-4918-8074-a51d0aa3c0d3,Prafulla Malewar,https://play-lh.googleusercontent.com/a/ACg8ocKQ0VpfDpJqudmto3JJznBAMTAnApMLdt2jbEKUgalQ32qp4g=mo,"Tried several times to log in, visited Branch also but no use. Log in failed and not using now.",1,0,1.0.47,2025-09-04 19:38:39,,,1.0.47
e012471d-032f-43a9-9c68-ef4e8eabc7be,Shubhada Bhide,https://play-lh.googleusercontent.com/a/ACg8ocIjJtu-JCV4pI8eJmkL0UmSHBzogRuTCyTg_OYnT2dmYy1Q4A=mo,"very poorly designed application, frequent errors, slow response time, today it's not working , reason unknown , (msg plz try later) 1 Aug 2025",1,0,1.0.44,2025-08-01 14:27:22,,,1.0.44
955226d9-cd31-45ab-a84b-16ff4fa6996c,Milind Khadke,https://play-lh.googleusercontent.com/a-/ALV-UjUriBcZ74q8UGteFDNAqX1B1qHzujzeBPxbtlnbmcF4clnjagnKTQ,after today's update I am unable to open the app. It crashes during the login stage.,1,5,1.0.44,2025-07-30 19:32:56,,,1.0.44
46aaff01-5288-4b8e-a169-9c785937e891,Atul Ramdas,https://play-lh.googleusercontent.com/a-/ALV-UjUVcjemsRgITclBOiqFj7FzrMpAdP3ZLwUI2FDFsYSqObqoTuU2,Constantly crashing after recent update. can't open it. very pathetic application.,1,0,1.0.44,2025-08-01 13:50:22,,,1.0.44
74e19113-c94a-440b-8ab0-3375f662e8c5,Mahesh Gaikwad,https://play-lh.googleusercontent.com/a-/ALV-UjWkRFNn7Xp8gUAD15FVr52_4_bB7_OdH7CrMTcAvwpjtW6uKn3v,unable to open. message shows this app have bug. it will operate when it will fix.,1,0,1.0.44,2025-07-31 13:04:14,,,1.0.44
afc155c3-d77f-40e4-b9c6-28551680dfd6,Siddhant Sood,https://play-lh.googleusercontent.com/a/ACg8ocJ8OQ0c2lLHfbOijQAAv5NKNgFXM7bh7FKZLBt_ZTN-ixQmeQ=mo,Money transfer is not working on this useless app. The bank seems to be highly unsafe.,1,1,1.0.45,2025-08-22 15:12:31,,,1.0.45
ac911aa1-b623-4bf1-8d90-ed486ea52619,Rahul Biswas,https://play-lh.googleusercontent.com/a/ACg8ocLuStowclzaf5haXUup9kYBv5p7sxXDapKU2927vd8HI61AIw=mo,poor banking app last 2weeks an try to login this app it's showing error somthing went wrong try again seriously am trying to talk customer care email u no one help me pathetic bank,1,0,1.0.47,2025-09-13 21:27:05,,,1.0.47
babd8e56-f373-425f-8a6e-96144696e855,Pushkar Nandan,https://play-lh.googleusercontent.com/a/ACg8ocLfGVVctsWGrE8_PehfIXcMsah9vaB_O1U29NfSKAEJX1-gzE0=mo,"recently update is very bad, Poor working login success then automatically close application.",1,0,1.0.44,2025-08-01 12:24:06,,,1.0.44
dcab1cd4-04fe-46bb-8a49-01b922e0427d,Sumit Jha,https://play-lh.googleusercontent.com/a-/ALV-UjXgkHF6Ti-xmPdkPaHnleF-_kTDj4eIyxNkATz4H_nX6kuFkY4n,worst app i have ever seen ....a lot of problems...not able to transfer money from 2 days,1,0,1.0.45,2025-08-12 10:08:48,,,1.0.45
cd073864-1e24-4c90-869d-6e82c7fb63bd,Pradeep Muthaye,https://play-lh.googleusercontent.com/a-/ALV-UjXQoki-usgBDZkHrXYpRdUuC-vj60NrZ_wGg3bNnKky4uTLfGVx,Worst banking app so far. Not even able to login using debit card.,1,0,1.0.45,2025-08-03 18:49:01,,,1.0.45
3a52ba9c-f04e-4fee-b6a1-4e56c6ee2464,Shivaji Damame,https://play-lh.googleusercontent.com/a/ACg8ocL4FjW9mMT0ujjWK07Tg0gIMquPqzhCB-6KTBCohXzpJiwGixvk=mo,A very bad app developed. Why bank not looking in the matter inspire of several feedback given by the customers.App rating is poor.,1,0,1.0.44,2025-07-31 18:54:53,,,1.0.44
ae6d8619-c06d-4c4a-b0ac-4eec65998cec,Amit Kamble,https://play-lh.googleusercontent.com/a-/ALV-UjU9klIBFyaHmmZPLNqQBP7-D6S4xwqRyAqe6ZOdd6_UTehzmuQ2mQ,"Extremely Disappointing Experience – Worst App Ever I’ve been trying to register on the MahaMobile Plus app for over a month, but the Aadhaar Authentication option simply does not work. Every time I try, it shows ""technical issues"" without any proper explanation or resolution. This is not just frustrating—it’s unacceptable! I have an account with Bank of Maharashtra, and I expected better digital services. But this app is full of bugs, poor UI, and zero customer support. If Aadhaar-based regis",1,3,1.0.40,2025-07-15 14:04:00,,,1.0.40
